Date,Open,High,Low,Close,Volume
2020-03-03,6.940695848538545,7.000471403151174,6.536961332853051,6.6223907470703125,652792000
2020-03-04,6.729737218878817,7.095613713433194,6.6550174249101754,7.086149215698242,597408000
2020-03-05,6.886647501659512,7.053521079061993,6.76211499539061,6.806697845458984,540328000
2020-03-06,6.627120569675441,6.684654801079381,6.4258759364175715,6.626124382019043,515412000
2020-03-09,5.975068727878684,6.460745621965459,5.932229806559168,6.113050937652588,614160000
2020-03-10,6.389513593518389,6.502589225769043,6.126750407252216,6.502589225769043,580648000
2020-03-11,6.362615237701674,6.391008731373115,6.041570519242013,6.138705730438232,499964000
2020-03-12,5.615419803966931,5.880923110581553,5.374823094278182,5.38752555847168,816540000
2020-03-13,5.740947512559459,6.002963878976591,5.469716053656302,5.998480796813965,634836000
2020-03-16,5.290388872874681,5.6313591651526504,4.831860358542011,4.891635894775391,726972000
2020-03-17,5.003965304168558,5.500850236647753,4.757142058920643,5.411435604095459,833632000
2020-03-18,4.9837915056576225,5.2288713187105085,4.500107338763294,5.051537036895752,874268000
2020-03-19,5.03011605232648,5.397985319032711,4.8166677551201635,5.304337024688721,765512000
2020-03-20,5.454523519308622,5.736465097616872,5.109070573692925,5.124512672424316,804636000
2020-03-23,5.123515921979336,5.391759319460472,4.944438220491036,5.29736328125,643876000
2020-03-24,5.703587588988164,6.29287557591173,5.67992658839266,6.20620059967041,1101644000
2020-03-25,6.32126953132004,6.52101967399618,6.0687176349099206,6.117534637451172,793432000
2020-03-26,6.324756656862275,6.530982740330235,6.2266252668816175,6.406948566436768,696108000
2020-03-27,6.226625583919375,6.553398962971216,6.193749008437143,6.294620513916016,638828000
2020-03-30,6.360123148529998,6.624132369122534,6.316038635709813,6.614916801452637,602252000
2020-03-31,6.655016951703314,6.85925066065243,6.419650591298266,6.565353870391846,949960000
2020-04-01,6.367346389759863,6.513796435571411,6.009439942672588,6.054022312164307,656912000
2020-04-02,6.0831637382149895,6.376064337574551,6.035094468817708,6.362864017486572,675764000
2020-04-03,6.325255104286607,6.366848916226877,5.937461073176995,6.074944972991943,663212000
2020-04-06,6.35713549567767,6.721766853089152,6.299601252887598,6.684905052185059,727884000
2020-04-07,6.906573644667814,6.9302351281856955,6.408443550280454,6.451531887054443,784520000
2020-04-08,6.560620852726084,6.673696476860284,6.490633555799385,6.648789882659912,542444000
2020-04-09,6.774569281195856,6.797483029259877,6.486151729113998,6.54916524887085,525564000
2020-04-13,6.4893891992940835,6.729736982605259,6.400971230836599,6.721019744873047,398408000
2020-04-14,6.849287024763222,7.106321984317271,6.8216407964797305,7.072200298309326,530948000
2020-04-15,6.9040826404032964,7.07768109624903,6.858753001385047,6.994742393493652,366148000
2020-04-16,7.150158469067251,7.447043825203684,7.136958148736596,7.3399457931518555,745620000
2020-04-17,7.422136903008772,7.4435566034897285,7.14667126038444,7.280668258666992,539120000
2020-04-20,7.1541446418728265,7.310059224479714,7.105078702199476,7.149412155151367,449388000
2020-04-21,7.031354000292277,7.092623585364658,6.652775099143894,6.712550640106201,735160000
2020-04-22,6.904829975952202,7.169835447515494,6.859251408212411,7.126996040344238,483356000
2020-04-23,7.169086929885074,7.301091073476738,7.048539183220256,7.073694705963135,424160000
2020-04-24,7.063483496652765,7.214665562823892,6.988763712206156,7.212673187255859,352328000
2020-04-27,7.347169778968714,7.559124086988454,7.322512108091166,7.399224281311035,479388000
2020-04-28,7.546668789148295,7.576556796109253,7.251277989365119,7.2567572593688965,442904000
2020-04-29,7.391503033899519,7.486396941177038,7.3162853821439295,7.433595180511475,379160000
2020-04-30,7.3795469812978185,7.433594326959055,7.265724566331909,7.279672145843506,375916000
2020-05-01,7.082162927099139,7.195487479658513,6.994741156556409,7.043059825897217,342096000
2020-05-04,6.995737199733709,7.268712593028353,6.995737199733709,7.255013942718506,317556000
2020-05-05,7.359125037199663,7.478676143684647,7.255015556716214,7.316036701202393,368896000
2020-05-06,7.395488082893508,7.52176404464005,7.357630092180057,7.41690731048584,323464000
2020-05-07,7.556133825713607,7.656506990564309,7.50482659140134,7.593244552612305,373732000
2020-05-08,7.664975355123519,7.789507856344223,7.631102594600525,7.783281326293945,339216000
2020-05-11,7.778300080257356,8.082159693834207,7.7496576613643215,8.035335540771484,469060000
2020-05-12,8.09311883703048,8.14193536937113,7.763605818569572,7.773319244384766,493060000
2020-05-13,7.887889662215809,8.048287320220563,7.566346611441565,7.750904083251953,625852000
2020-05-14,7.81242200556266,8.005945617126962,7.6587487560254095,8.000466346740723,602312000
2020-05-15,7.860242300500143,8.468707815103887,7.8445512739843455,8.45899486541748,987660000
2020-05-18,8.727737240208418,8.88315396472862,8.648036502009505,8.717525482177734,774460000
2020-05-19,8.757374578300341,9.053512667820135,8.729977275381751,8.772567749023438,717320000
2020-05-20,8.957375191232693,9.00918076468276,8.855507491995708,8.936453819274902,587536000
2020-05-21,9.017648371834452,9.018644084645652,8.704822579634024,8.742431640625,761068000
2020-05-22,8.792241384160201,9.058990680194775,8.680660774144064,8.9924898147583,1038764000
2020-05-26,9.122503655684598,9.147410726225075,8.63956681667973,8.685145378112793,770780000
2020-05-27,8.59274467571719,8.600465251822156,7.966844050622888,8.493368148803711,1175892000
2020-05-28,8.380787043834765,8.727734947172333,8.347910474212675,8.4552583694458,734896000
2020-05-29,8.522505630854841,8.842305183410645,8.453265592612642,8.842305183410645,745256000
2020-06-01,8.80021487896814,8.807686525942671,8.65700229460749,8.7733154296875,389876000
2020-06-02,8.763352133490903,8.80419820713607,8.625618842521979,8.792243003845215,391320000
2020-06-03,8.789256225705493,8.833091344234202,8.667462870934342,8.736702919006348,365440000
2020-06-04,8.699328059599353,8.913870974892673,8.648994036606931,8.737702369689941,424280000
2020-06-05,8.765608145573463,8.967442272418863,8.679392153122198,8.890695571899414,481748000
2020-06-08,8.848085509142086,8.860544253093519,8.657214928312351,8.776073455810547,387736000
2020-06-09,8.771089034057965,9.079820998793462,8.722499271335058,9.016280174255371,468488000
2020-06-10,9.137631914216863,9.468790029148575,9.123427976344471,9.335977554321289,632180000
2020-06-11,9.119936234121498,9.230820633307196,8.757132829475308,8.767349243164062,583652000
2020-06-12,9.132400237739253,9.157068687058095,8.674658491995896,8.903155326843262,570908000
2020-06-15,8.786287390529921,9.152081218559193,8.715021532202238,9.143609046936035,400004000
2020-06-16,9.194692472801044,9.236305261306823,8.809710968139095,9.038705825805664,535716000
2020-06-17,9.083809970038748,9.26845071766497,9.040451978902558,9.205657958984375,408304000
2020-06-18,9.196684832228978,9.252002516824838,9.084554262029124,9.187714576721191,254408000
2020-06-19,9.212134924995626,9.413969021622707,9.196934822143714,9.230822563171387,524160000
2020-06-22,9.269448364850586,9.499938485538998,9.242785679691996,9.495452880859375,398468000
2020-06-23,9.51961998706374,9.610819646658495,9.376592077540339,9.418951988220215,375108000
2020-06-24,9.445117618857322,9.525104713245367,9.11445759212739,9.205159187316895,449372000
2020-06-25,9.32501361401537,9.473773313022313,9.152083553178723,9.458822250366211,376072000
2020-06-26,9.468790577384969,9.468790577384969,9.095022528277667,9.124923706054688,592084000
2020-06-29,9.13962669372096,9.174262521387815,8.870762255527836,9.169776916503906,342248000
2020-06-30,9.283402410581209,9.494954897992837,9.236058796542249,9.466548919677734,367892000
2020-07-01,9.489473211676701,9.54429283408987,9.382077244504945,9.498692512512207,326648000
2020-07-02,9.607333041130552,9.705509691133873,9.546782614816358,9.580671310424805,364056000
2020-07-06,9.709745287833652,9.876196461855601,9.680591238091617,9.806924819946289,315892000
2020-07-07,9.913573604682442,10.036916783375405,9.81838735788152,9.83931827545166,357800000
2020-07-08,9.960918049913765,10.191409105478023,9.932761115650374,10.182437896728516,365480000
2020-07-09,10.346148037713432,10.535274376086363,10.19987970265039,10.474474906921387,494548000
2020-07-10,10.553961537270261,10.620242768769822,10.344651434625277,10.44482135772705,497676000
2020-07-13,10.560191369118831,10.75679273687105,9.99206340527175,10.019224166870117,457076000
2020-07-14,10.041900031956262,10.368573467822202,9.753350901503671,10.342907905578613,542676000
2020-07-15,10.380036163408139,10.398723803107455,10.022713473806505,10.193650245666504,403984000
2020-07-16,9.982096241096595,10.173215824102382,9.862988696491197,10.101452827453613,344964000
2020-07-17,10.191905326667152,10.214829526908186,10.0546082164538,10.167984008789062,266284000
2020-07-20,10.24049542404984,10.496651056202886,10.123381149635357,10.476218223571777,284852000
2020-07-21,10.47846070344216,10.525307174326196,10.252954316936837,10.294567108154297,277036000
2020-07-22,10.333440252224612,10.567667871234693,10.257689719934973,10.40445613861084,367292000
2020-07-23,10.415668269692363,10.512349715821028,9.998294185394716,10.096470832824707,411660000
2020-07-24,9.842559415561212,10.3307004355772,9.744881783406282,10.161009788513184,473292000
2020-07-27,10.198632224220878,10.407443274613387,10.184179247922975,10.387260437011719,292132000
2020-07-28,10.340169088040522,10.347893186811495,10.175711181461638,10.181940078735352,271636000
2020-07-29,10.356612690872426,10.481700105810225,10.313006615001795,10.431117057800293,284508000
2020-07-30,10.340915039427342,10.588100430153268,10.26142698106072,10.579130172729492,308880000
2020-07-31,10.528547673181306,10.731130847479301,10.39872558746549,10.579878807067871,386080000
2020-08-03,10.697240653721208,11.062287452662915,10.680047264215249,10.974078178405762,412720000
2020-08-04,11.013698870045127,11.190864562988281,10.870171883791201,11.190864562988281,310336000
2020-08-05,11.207062016385274,11.334391781192682,11.12956723279785,11.24967098236084,249924000
2020-08-06,11.312460812738207,11.320683943715114,11.142023091903003,11.298257827758789,244316000
2020-08-07,11.275335052663479,11.46695370483284,11.001238890163282,11.16270637512207,342516000
2020-08-10,11.297016128526241,11.370772436842895,10.820834816805045,11.128321647644043,427796000
2020-08-11,11.037370921316047,11.100164635400283,10.760284306968538,10.814356803894043,354512000
2020-08-12,10.95464365307995,11.429328779045278,10.922250155475355,11.402667045593262,464412000
2020-08-13,11.508066336906237,11.683239658431589,11.318441938766295,11.405405044555664,374460000
2020-08-14,11.49212181339611,11.666298058283543,11.402916360114054,11.526010513305664,366436000
2020-08-17,11.812314387752988,12.368979817984526,11.778426644206407,12.296468734741211,621300000
2020-08-18,12.409098691003054,12.454948049475947,12.046544187854458,12.220470428466797,503448000
2020-08-19,12.256103246491822,12.274541845988981,12.058254735555801,12.09862232208252,622624000
2020-08-20,11.935659259917403,12.334344771298433,11.839724934948656,12.101113319396973,921388000
2020-08-21,12.16166176166838,12.766667853213088,12.155182873648899,12.641829490661621,999868000
2020-08-24,12.841424736978984,12.870080706767094,12.466410513587165,12.678462028503418,490564000
2020-08-25,12.589254189402922,12.719325301047373,12.532441290508038,12.708112716674805,289076000
2020-08-26,12.757199832121712,12.8262224291656,12.636098985059359,12.731036186218262,321244000
2020-08-27,12.739508696253512,12.807784169735637,12.525214885431776,12.586762428283691,317604000
2020-08-28,12.633358561374441,13.104804171793052,12.600965068629922,13.104555130004883,537160000
2020-08-31,13.139440120722352,13.530401512522506,12.994916987240861,13.330560684204102,500840000
2020-09-01,13.439731719895999,13.951947107947952,13.39636171752882,13.77971363067627,511316000
2020-09-02,14.659827233952877,14.682759244340765,13.858478124124495,14.303645133972168,874012000
2020-09-03,13.787443994461466,13.843027365996592,12.840281778774981,12.97662353515625,945128000
2020-09-04,12.745564413695206,13.135646355208323,11.669787874916542,12.584796905517578,1463684000
2020-09-08,11.69944772697826,12.51251200002009,11.669288490108539,11.87741470336914,795728000
2020-09-09,12.362960454744908,12.770988271575497,12.19521293877375,12.677020072937012,736200000
2020-09-10,12.950450880810692,13.026224079385043,12.130656602524068,12.274974822998047,698684000
2020-09-11,12.448205547885381,12.614706528324216,11.860216870345209,12.128164291381836,636928000
2020-09-14,13.041927504215385,13.275227802988566,12.59352095644375,12.833800315856934,1201744000
2020-09-15,13.240329513770421,13.259023693647494,12.789430953527024,12.952193260192871,727556000
2020-09-16,12.918544974846363,13.053640176464782,12.476370189537633,12.477117538452148,556384000
2020-09-17,12.096008838443781,12.552142668299084,11.998800238855086,12.42626953125,792512000
2020-09-18,12.556130406850448,12.59476434999197,11.952938097299745,12.152838706970215,698460000
2020-09-21,11.889376794701304,12.485091738687508,11.868937851522867,12.479857444763184,721044000
2020-09-22,12.537437005349007,12.610218901281746,12.119190695454227,12.59999942779541,646452000
2020-09-23,12.537936274399765,12.68898444077881,12.043169381436352,12.087535858154297,647012000
2020-09-24,12.036189739834754,12.531954024991112,11.978113310545085,12.311115264892578,731240000
2020-09-25,12.41031846374043,12.84501596453029,12.209171306298606,12.835294723510742,588016000
2020-09-28,13.001296573362508,13.01276257858715,12.71191377013544,12.996062278747559,573808000
2020-09-29,12.898853192345598,13.402593890332172,12.89461631388509,13.18624210357666,621460000
2020-09-30,13.118196804225388,13.58180793033941,13.110968628427955,13.490082740783691,689184000
2020-10-01,13.716904193711244,13.721639305296938,13.420541356332823,13.573832511901855,525004000
2020-10-02,13.185495594454558,13.479115283934282,13.012014617123738,13.023231506347656,552496000
2020-10-05,13.196461932684318,13.603492277670412,13.183251162729013,13.601747512817383,479820000
2020-10-06,13.788685914623622,14.099754158750223,13.624178852984636,13.695465087890625,784420000
2020-10-07,13.957933452467028,14.077076670560935,13.822089931251925,13.922289848327637,418084000
2020-10-08,14.03295516619571,14.042427289964117,13.716902667061937,13.79741096496582,378900000
2020-10-09,13.725876509097755,13.782955519265824,13.619944080821789,13.721638679504395,346892000
2020-10-12,13.947711725240717,14.304143905774929,13.870942068199716,14.183505058288574,434744000
2020-10-13,14.253794544783366,14.305639259093581,13.976874207969084,14.2056884765625,344604000
2020-10-14,14.247811725098789,14.299905554881196,13.918299330296772,14.053145408630371,276100000
2020-10-15,13.769495778603805,13.963912987895684,13.726624003740932,13.92827033996582,267224000
2020-10-16,13.99482298849554,14.079320020755107,13.751302250570788,13.770245552062988,242392000
2020-10-19,13.861469904719746,13.941729091399928,13.366702112465838,13.457430839538574,298068000
2020-10-20,13.542925067215672,13.75852953207098,13.466653638789248,13.604740142822266,229212000
2020-10-21,13.584299071312044,13.750301789774662,13.437239648837297,13.48434829711914,219596000
2020-10-22,13.482106343846631,13.571089353047455,13.192224354776885,13.321088790893555,290480000
2020-10-23,13.409823692095104,13.55264625804104,13.251548308130586,13.549654960632324,233484000
2020-10-26,13.386891318673042,13.651847409877611,12.999551621099348,13.101994514465332,336896000
2020-10-27,13.266253707199537,13.40184809604685,13.152095681900734,13.356733322143555,250520000
2020-10-28,13.158576513820305,13.220391588892099,12.571336153115137,12.589282035827637,376520000
2020-10-29,12.800149943144369,13.153341711912574,12.71191428002789,12.985095977783203,320080000
2020-10-30,12.811616158245108,12.897856990701754,12.263258872527214,12.496560096740723,416820000
2020-11-02,12.619942509177545,12.79840775255201,12.3579776481113,12.543172836303711,299652000
2020-11-03,12.670537133590338,13.065852345422693,12.565102945851129,12.980607986450195,272900000
2020-11-04,13.349254187865105,13.786195612188578,13.29716035740494,13.753044128417969,410228000
2020-11-05,14.120196502681022,14.296168659724305,13.949208573738114,14.117703437805176,319028000
2020-11-06,14.067603592756274,14.545172898182244,13.853495718543453,14.518503189086914,383348000
2020-11-09,14.509030256532114,14.647614991238628,13.570093767264419,13.590033531188965,582976000
2020-11-10,13.565854896982422,13.565854896982422,12.590527533848146,12.731854438781738,644068000
2020-11-11,13.014757068840087,13.394868614007644,12.90957198820832,13.37791919708252,404744000
2020-11-12,13.43873529918404,13.724877669242765,13.276222110201157,13.41655158996582,365812000
2020-11-13,13.586543644162287,13.62791977043853,13.0202404815326,13.257280349731445,346312000
2020-11-16,13.133151604457215,13.608726976234765,13.116701371422666,13.474878311157227,413776000
2020-11-17,13.512015355368725,13.555634473949695,13.264008694729371,13.38215446472168,312028000
2020-11-18,13.425029448445002,13.565109844812888,13.145616955535745,13.388638496398926,510924000
2020-11-19,13.173285038164575,13.447214139144812,13.060871759876816,13.400105476379395,565936000
2020-11-20,13.413811508457874,13.454190217472505,13.025972615412902,13.04865550994873,341088000
2020-11-23,13.131905666953251,13.342523982133073,12.97662064380809,13.100749015808105,361356000
2020-11-24,13.103242236212594,13.122683767577637,12.846511713357769,12.919044494628906,346500000
2020-11-25,12.99356985381451,13.22986140553067,12.981107383719127,13.195215225219727,259916000
2020-11-27,13.335049368850783,13.367452558781997,13.131160005028192,13.221638679504395,167276000
2020-11-30,13.225377589647909,13.372437042983178,12.933501680749448,13.361469268798828,286952000
2020-12-01,13.451946950738703,13.488337896630467,13.188734670632945,13.35000228881836,296948000
2020-12-02,13.310620924340784,13.632656047733402,13.194718135843367,13.50404167175293,283360000
2020-12-03,13.550914119265673,13.623219135110165,13.293111004710088,13.359930038452148,199520000
2020-12-04,13.412288539230762,13.523489054792934,13.352699816453054,13.521743774414062,202244000
2020-12-07,13.564628150676292,13.69427823809491,13.463651071990455,13.570113182067871,223244000
2020-12-08,13.548421391347365,13.562134444514125,13.245738413198577,13.314054489135742,271920000
2020-12-09,13.264687602241741,13.37788163975025,12.833601435868163,12.895933151245117,401300000
2020-12-10,12.834350116738213,13.03356222830537,12.814901890848274,12.937321662902832,207764000
2020-12-11,12.932333830959323,12.984942380472823,12.788472326904875,12.97821044921875,209264000
2020-12-14,13.052759424573647,13.35269940163199,13.042287742625733,13.27291488647461,270156000
2020-12-15,13.403562787479215,13.427747524060454,13.15124468999219,13.3245267868042,193016000
2020-12-16,13.386360958971471,13.401071725473583,13.176926324295604,13.206846237182617,223116000
2020-12-17,13.330758099129858,13.34347439206806,13.143015396942612,13.305327415466309,231384000
2020-12-18,13.342976481723317,13.368906499021984,13.035307786207087,13.236265182495117,342064000
2020-12-21,13.03954601291587,13.334000987593647,12.932584571882952,13.29635238647461,302332000
2020-12-22,13.283389328235335,13.301340514988103,13.018853282485551,13.242499351501465,185580000
2020-12-23,13.220305741703823,13.239254634535243,12.96998214575509,12.974220275878906,179144000
2020-12-24,13.002145942784312,13.097139605461267,12.903911860303593,12.958763122558594,97884000
2020-12-28,13.027326757477658,13.027326757477658,12.728882894495314,12.865263938903809,212564000
2020-12-29,12.890199207593932,13.037302097093704,12.807671695086933,12.90839958190918,170372000
2020-12-30,12.955271762166563,13.178170211559076,12.862024336756221,13.110353469848633,225396000
2020-12-31,13.101129432482574,13.115590055450909,12.880225440728726,13.019848823547363,192424000
2021-01-04,13.068966021637818,13.615740025400568,12.927597356723487,13.078190803527832,560640000
2021-01-05,13.064479894892635,13.407304384898575,13.051764550080375,13.368659019470215,322760000
2021-01-06,13.18689766972291,13.209337125501545,12.552112068194326,12.580534934997559,580424000
2021-01-07,12.932583806792925,13.341729841116257,12.851802529047573,13.308070182800293,461480000
2021-01-08,13.326520820165339,13.384862643272994,13.006883413700384,13.24100112915039,292528000
2021-01-11,13.382619315045662,13.923409917831883,13.326521150752635,13.584823608398438,518344000
2021-01-12,13.715471336210934,13.7174667578018,13.30906920406243,13.448442459106445,291476000
2021-01-13,13.453677058361022,13.588313790236258,13.348960234306826,13.495314598083496,210028000
2021-01-14,13.538447302511603,13.563130416335552,13.145009767302131,13.164706230163574,283120000
2021-01-15,13.192382423843515,13.289370556573889,12.813904815728419,12.824874877929688,277780000
2021-01-19,12.981201565883781,13.058742418465295,12.80941557877871,12.990178108215332,226188000
2021-01-20,13.07644476713692,13.394336876836816,13.021593507664505,13.329761505126953,258572000
2021-01-21,13.382368778028157,13.961555492402596,13.21731472165045,13.830160140991211,337780000
2021-01-22,13.703004224602513,13.804480631139272,13.590557755615594,13.675578117370605,246820000
2021-01-25,13.744640530815339,13.791264718700832,13.200858749845947,13.616486549377441,251112000
2021-01-26,13.543933787035837,13.608010784567076,13.351453604533209,13.399075508117676,163980000
2021-01-27,13.194377345328904,13.197120336526261,12.759302228716475,12.88296890258789,371272000
2021-01-28,12.961255629629832,13.303830836821339,12.925601504283517,13.015857696533203,228316000
2021-01-29,13.039794261108076,13.29884522738327,12.876734666147758,12.954773902893066,271552000
2021-02-01,13.018103404390654,13.235017502136003,12.868008340793473,13.201358795166016,217204000
2021-02-02,13.362676667269334,13.535459470658544,13.24973084133657,13.520251274108887,220440000
2021-02-03,13.59928334568387,13.894237624658475,13.48010590306501,13.494068145751953,245408000
2021-02-04,13.494565231262396,13.636681445613485,13.30183589202546,13.627456665039062,201340000
2021-02-05,13.688043261194451,13.700260222525516,13.50927520997887,13.554403305053711,169152000
2021-02-08,13.690290196333027,14.434780299348542,13.690290196333027,14.399874687194824,434624000
2021-02-09,14.302137564025148,14.543984942068638,14.184206056265495,14.224846839904785,287560000
2021-02-10,14.424306711751539,14.864866838735598,14.30288465502693,14.724495887756348,485352000
2021-02-11,14.939916317603112,15.231129930509166,14.884814909789185,15.209687232971191,450828000
2021-02-12,15.009476109662426,15.25007655073427,14.735216012231374,14.920965194702148,374756000
2021-02-16,15.023688331990344,15.331108771075836,14.909745776355733,15.288971900939941,321960000
2021-02-17,15.130150615123835,15.182509978269348,14.740203613722997,14.865864753723145,274756000
2021-02-18,14.689342809907556,14.833204338482444,14.535757167617932,14.789073944091797,233868000
2021-02-19,14.984046285371576,15.136135829858787,14.806775244149723,14.886310577392578,271724000
2021-02-22,14.734969191955075,15.092504420977228,14.286430183399524,14.317097663879395,325884000
2021-02-23,14.037350145040577,14.200410682732349,13.35344661271098,14.103920936584473,391780000
2021-02-24,14.084724678061631,14.467690580363728,13.718961439777777,14.4599609375,448320000
2021-02-25,14.007682236108677,14.336046063929711,13.180665611434383,13.271669387817383,824436000
2021-02-26,13.715470041878904,13.817195635830556,13.325024661557736,13.677573204040527,500932000
2021-03-01,13.83764088084664,13.887506443611532,13.516757520491561,13.80448055267334,353184000
2021-03-02,13.862571638196355,13.883016621267926,13.359929028239604,13.37015151977539,264116000
2021-03-03,13.390099813568577,13.415281309667439,12.764288846423948,12.770273208618164,377592000
2021-03-04,12.766283575718424,12.940065006184655,12.051214100929837,12.336942672729492,573344000
2021-03-05,12.516210698049168,12.516210698049168,11.647804670384375,12.427948951721191,542840000
2021-03-08,12.416477281241482,12.437669835808746,11.535356070194894,11.562034606933594,543112000
2021-03-09,12.101764974517875,12.587122332032846,12.030931602156148,12.490849494934082,521824000
2021-03-10,12.810345017749237,12.94951707854259,12.428245040289822,12.438969612121582,384376000
2021-03-11,12.919590101501337,13.015614616203285,12.70459626900852,12.962987899780273,299916000
2021-03-12,12.618547968351923,12.858483655591442,12.560435280974492,12.825810432434082,243964000
2021-03-15,12.834539384977663,13.175736267841275,12.737268498209911,13.160272598266602,221988000
2021-03-16,13.325136510304105,13.480770334778654,13.08594957234421,13.260040283203125,272128000
2021-03-17,13.009128022957645,13.421656807101401,12.958995974954899,13.309920310974121,243864000
2021-03-18,13.105652421851302,13.153040536918233,12.687137167380808,12.69262409210205,293896000
2021-03-19,12.720062016764237,12.891159527048716,12.582885067654763,12.815587043762207,299208000
2021-03-22,12.882426709029081,13.36304493166518,12.876440281491917,13.15528392791748,297804000
2021-03-23,13.223123686816244,13.313161761620359,12.990671054992674,13.040055274963379,222048000
2021-03-24,13.120365571341896,13.128347157153584,12.607074154877502,12.613308906555176,245840000
2021-03-25,12.470147161467885,12.68489169587358,12.243181447543522,12.505812644958496,295144000
2021-03-26,12.525016026069354,12.826057564307183,12.34444133887676,12.809097290039062,363968000
2021-03-29,12.790145082796014,13.031826673479056,12.670177704693614,12.917844772338867,273520000
2021-03-30,12.811843161738674,12.944780486955326,12.675164794869955,12.841523170471191,200204000
2021-03-31,12.98493330090775,13.438864661982795,12.952010808679086,13.316902160644531,314776000
2021-04-01,13.540378326389908,13.837428633427542,13.47952075210775,13.779315948486328,308276000
2021-04-05,13.834935646704984,13.98109125955044,13.7007509868906,13.9546537399292,255672000
2021-04-06,13.966874673740291,14.021246319010455,13.741156278655797,13.828948974609375,191744000
2021-04-07,13.848153112385397,14.210051308719923,13.679301031649262,14.110286712646484,251284000
2021-04-08,14.219281391027328,14.437517711576461,14.215539397755496,14.283380508422852,244416000
2021-04-09,14.180620204712,14.374164867052535,14.141712232094443,14.366183280944824,195172000
2021-04-12,14.256193658189272,15.31644787868243,14.106046778604638,15.173284530639648,869324000
2021-04-13,15.195733158332427,15.663133166528088,15.090231396104041,15.642681121826172,676212000
2021-04-14,15.58830843981458,15.68358417338725,15.191741835048305,15.24112606048584,385500000
